"fecha","autoridad_ambiental","nombre_de_la_estaci_n","tecnolog_a","latitud","longitud","c_digo_del_departamento","departamento","c_digo_del_municipio","nombre_del_municipio","tipo_de_estaci_n","tiempo_de_exposici_n","variable","unidades","concentraci_n","geocoded_column"
"02/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","68.2","(6.409306, -75.417306)"
"02/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","63.2","(6.409306, -75.417306)"
"02/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","51.5","(6.409306, -75.417306)"
"02/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","32.6","(6.409306, -75.417306)"
"02/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","28.1","(6.409306, -75.417306)"
"02/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","13.3","(6.409306, -75.417306)"
"02/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","7.7","(6.409306, -75.417306)"
"02/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","16.8","(6.409306, -75.417306)"
"03/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","11.7","(6.409306, -75.417306)"
"03/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.8","(6.409306, -75.417306)"
"03/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","1.3","(6.409306, -75.417306)"
"03/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","22.9","(6.409306, -75.417306)"
"03/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","25.5","(6.409306, -75.417306)"
"03/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.9","(6.409306, -75.417306)"
"03/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","23.1","(6.409306, -75.417306)"
"03/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.2","(6.409306, -75.417306)"
"03/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","26.5","(6.409306, -75.417306)"
"03/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","19.5","(6.409306, -75.417306)"
"03/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","35.1","(6.409306, -75.417306)"
"03/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","36","(6.409306, -75.417306)"
"03/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","54.1","(6.409306, -75.417306)"
"03/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","67.2","(6.409306, -75.417306)"
"03/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.8","(6.409306, -75.417306)"
"03/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","57.8","(6.409306, -75.417306)"
"03/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","51.9","(6.409306, -75.417306)"
"03/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","60.2","(6.409306, -75.417306)"
"03/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","43.4","(6.409306, -75.417306)"
"03/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","50.2","(6.409306, -75.417306)"
"03/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","43.3","(6.409306, -75.417306)"
"03/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","19.2","(6.409306, -75.417306)"
"03/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.5","(6.409306, -75.417306)"
"03/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14","(6.409306, -75.417306)"
"04/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.7","(6.409306, -75.417306)"
"04/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.5","(6.409306, -75.417306)"
"04/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","43.4","(6.409306, -75.417306)"
"04/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","258.2","(6.409306, -75.417306)"
"04/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","7.1","(6.409306, -75.417306)"
"04/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","244.4","(6.409306, -75.417306)"
"04/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","258.6","(6.409306, -75.417306)"
"04/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","224","(6.409306, -75.417306)"
"04/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","215","(6.409306, -75.417306)"
"04/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","200.9","(6.409306, -75.417306)"
"04/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","38.4","(6.409306, -75.417306)"
"04/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.9","(6.409306, -75.417306)"
"04/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","47.5","(6.409306, -75.417306)"
"04/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.2","(6.409306, -75.417306)"
"04/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","57","(6.409306, -75.417306)"
"04/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.9","(6.409306, -75.417306)"
"04/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","50.1","(6.409306, -75.417306)"
"04/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","45.1","(6.409306, -75.417306)"
"04/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.6","(6.409306, -75.417306)"
"04/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","52.5","(6.409306, -75.417306)"
"04/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","15.1","(6.409306, -75.417306)"
"04/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","6.8","(6.409306, -75.417306)"
"04/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","39.5","(6.409306, -75.417306)"
"04/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","22.3","(6.409306, -75.417306)"
"05/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","9","(6.409306, -75.417306)"
"05/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","72.7","(6.409306, -75.417306)"
"05/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","25.4","(6.409306, -75.417306)"
"05/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","33.9","(6.409306, -75.417306)"
"05/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","334.2","(6.409306, -75.417306)"
"05/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","97","(6.409306, -75.417306)"
"05/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","49.1","(6.409306, -75.417306)"
"05/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.8","(6.409306, -75.417306)"
"05/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","46.7","(6.409306, -75.417306)"
"05/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","46.5","(6.409306, -75.417306)"
"05/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","50.5","(6.409306, -75.417306)"
"05/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","29.8","(6.409306, -75.417306)"
"05/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","34.2","(6.409306, -75.417306)"
"05/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","36.7","(6.409306, -75.417306)"
"05/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","45.6","(6.409306, -75.417306)"
"05/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.8","(6.409306, -75.417306)"
"05/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","52.3","(6.409306, -75.417306)"
"05/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","55","(6.409306, -75.417306)"
"05/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.1","(6.409306, -75.417306)"
"05/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","53.3","(6.409306, -75.417306)"
"05/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","37.6","(6.409306, -75.417306)"
"05/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","32.7","(6.409306, -75.417306)"
"05/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","5.9","(6.409306, -75.417306)"
"05/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","7.7","(6.409306, -75.417306)"
"06/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","36","(6.409306, -75.417306)"
"06/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","49.5","(6.409306, -75.417306)"
"06/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.9","(6.409306, -75.417306)"
"06/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.6","(6.409306, -75.417306)"
"06/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","60","(6.409306, -75.417306)"
"06/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.6","(6.409306, -75.417306)"
"06/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","27.3","(6.409306, -75.417306)"
"06/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","54.3","(6.409306, -75.417306)"
"06/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","120","(6.409306, -75.417306)"
"06/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","66","(6.409306, -75.417306)"
"06/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","69.4","(6.409306, -75.417306)"
"06/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","108.4","(6.409306, -75.417306)"
"06/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","49","(6.409306, -75.417306)"
"06/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","51.7","(6.409306, -75.417306)"
"06/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","61.3","(6.409306, -75.417306)"
"06/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","59.9","(6.409306, -75.417306)"
"06/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","66.1","(6.409306, -75.417306)"
"06/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","65.4","(6.409306, -75.417306)"
"06/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","52.8","(6.409306, -75.417306)"
"06/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","37.3","(6.409306, -75.417306)"
"06/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","2.3","(6.409306, -75.417306)"
"06/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","0.6","(6.409306, -75.417306)"
"06/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","24.8","(6.409306, -75.417306)"
"06/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","22.6","(6.409306, -75.417306)"
"07/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.6","(6.409306, -75.417306)"
"07/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","46.5","(6.409306, -75.417306)"
"07/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","348.4","(6.409306, -75.417306)"
"07/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","103","(6.409306, -75.417306)"
"07/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","331.4","(6.409306, -75.417306)"
"07/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","42.6","(6.409306, -75.417306)"
"07/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.9","(6.409306, -75.417306)"
"07/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.9","(6.409306, -75.417306)"
"07/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","146.4","(6.409306, -75.417306)"
"07/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","194.5","(6.409306, -75.417306)"
"07/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","211.3","(6.409306, -75.417306)"
"07/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","36.3","(6.409306, -75.417306)"
"07/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","61.5","(6.409306, -75.417306)"
"07/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","55","(6.409306, -75.417306)"
"07/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.7","(6.409306, -75.417306)"
"07/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","51.6","(6.409306, -75.417306)"
"07/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","57.8","(6.409306, -75.417306)"
"07/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","57.4","(6.409306, -75.417306)"
"07/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","58.7","(6.409306, -75.417306)"
"07/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","56.3","(6.409306, -75.417306)"
"07/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","55.6","(6.409306, -75.417306)"
"07/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","34.2","(6.409306, -75.417306)"
